# Event number   W pT    | Delta eta j1,j2 |     Delta R j1,j2   m j1, j2        N of jets       j1 pT   j2 pT   Centrality      | Delta Phi l1, l2 |    m l1, l2        Empty   | Delta eta l1,l2 |     mET (scalar)    mET phi         dijet min distance      Zeppenfeld Var          Cos |tot phi|   Cos | deltaphi(j1+j2,l1+l2) |   Empty   Weight
10092256536244433463	80.4872	1.21658	3.27845	113.651	2	66.1918	33.9696	0.204697	1.94876	73.1203	0	0.55532	221.184	1.68644	0.399057	0.486835	0.844153	0.300454	0	0.00124523
9051911558215193055	17.2227	0.714027	2.78004	102.602	2	64.6911	37.4719	-1.88656	5.15239	123.463	0	2.54795	179.506	2.22689	0.427892	1.3227	0.00216437	-0.982391	0	0.000478479
14028242916873459484	171.422	0.593749	2.05103	83.7452	2	57.2564	38.764	-0.485	3.56406	108.962	0	1.42681	243.637	5.19073	0.576024	1.79177	-0.335531	-0.998474	0	0.000575242
8445714125816269435	845.483	0.735403	3.1398	1621.86	6	909.031	627.981	-0.720559	0.589629	48.4225	0	0.079319	2320.65	0.929573	1.37503	1.02789	0.0667219	-0.98208	0	5.89152e-05
1038642254740819865	155.03	2.5853	2.86358	150.411	2	56.4633	31.3203	-0.360005	0.0735777	101.113	0	2.38235	245.905	4.2847	1.77503	0.698395	-0.819084	-0.8355	0	0.000414072
4659808778646749453	169.224	0.588275	1.73583	100.892	2	76.116	53.114	-1.94258	0.0414902	27.8787	0	0.646435	301.562	3.26395	2.19725	2.02015	0.106804	-0.218787	0	0.00253472
621127323292314793	58.7493	2.07109	3.73949	215.704	2	84.2135	54.795	0.609177	1.87819	51.9902	0	0.322093	249.243	1.98216	1.22712	0.793709	0.691132	0.839841	0	0.00885459
2549054219350145145	61.1042	0.0286578	1.16565	65.1918	2	60.7173	54.2992	-2.08065	1.58629	165.386	0	1.55636	384.478	5.87259	1.72276	1.72553	-0.909078	-0.99912	0	0.0407771
12684047385760984024	56.4415	2.99968	3.51788	235.334	2	57.2168	46.7198	-0.223655	1.42982	114.772	0	0.889877	306.244	5.85618	1.43767	1.345	-0.796271	-0.896345	0	0.00438317
12279065732188699070	230.135	1.79395	2.11114	146.957	2	107.791	37.5435	-0.645127	5.17073	40.3253	0	0.772711	240.39	5.25651	1.48395	1.37863	0.75856	-0.696017	0	0.00243184
8519871078991795101	78.3499	1.42774	3.11116	539.184	2	268.527	172.01	0.393603	3.0587	123.365	0	0.242272	704.89	3.32145	0.88334	0.71318	0.773346	-0.4213	0	0.32887
12232984453191936184	84.5451	4.64105	4.91365	382.703	2	39.2275	35.9852	0.210189	3.00672	181.123	0	1.63879	270.12	5.3118	1.24746	2.93739	-0.970656	-0.405028	0	1.02565e-06
7269631423836392749	101.055	1.30633	1.42694	73.3721	2	51.0507	45.788	0.243888	1.08143	49.419	0	0.734617	266.4	3.01543	2.16453	0.297331	-0.477429	-0.963263	0	0.000222973
7025179118674622592	272.322	0.485072	0.487779	39.5224	2	120.336	53.2636	-0.394933	2.00518	113.501	0	0.31201	337.366	2.01378	1.84346	0.119884	-0.741263	-0.988988	0	0.000134285
1476870916423574091	127.534	0.432008	2.86385	326.465	9	166.942	154.533	-1.58326	2.25925	112.42	0	0.570534	900.846	0.548203	1.16489	1.76981	0.867874	0.372124	0	4.17296
8035870589853415013	200.839	2.09922	2.49496	180.748	2	67.2706	61.3201	0.906125	3.45838	97.0359	0	0.00183234	275.069	5.70308	1.36518	1.59383	0.571118	-0.93945	0	0.0207071
2830151070520450402	726.008	1.46529	1.48194	199.724	3	373.793	40.5309	-0.455521	0.340307	82.9486	0	1.12822	611.302	2.5666	2.91021	0.677487	0.437715	-0.994587	0	0.0483977
1840690004642722416	168.509	0.720283	3.08075	227.746	2	174.5	65.6714	0.152484	2.21999	89.3405	0	0.096791	414.024	4.91721	0.437242	0.589059	-0.381283	-0.543147	0	0.00292859
10410091480550651830	107.708	0.837569	2.27595	83.5656	2	60.3433	30.4051	-1.33797	4.96865	44.1648	0	0.615174	172.4	1.65807	1.58083	1.69792	0.467745	-0.404646	0	0.005667
6282621311418798854	282.938	6.1612	6.15878	2570.51	2	139.446	100.381	2.30236	0.328257	143.972	0	1.3857	502.618	1.9241	3.80894	0.206003	-0.124113	-0.989662	0	6.70381e-06
9276530624354996254	163.078	1.36158	1.36895	67.297	2	54.5229	38.1252	-0.739708	2.81947	152.942	0	1.59945	277.999	1.26095	0.502357	0.264713	-0.973896	-0.861938	0	0.000292052
16621282206231621089	254.976	0.788832	0.793704	81.3903	2	163.103	58.4086	-0.597889	1.35864	165.047	0	1.40861	451.081	0.480441	2.14353	0.150102	-0.0959739	-0.995225	0	0.24566
15470803591896052611	196.261	5.65203	6.35114	1178.6	3	122.121	39.6563	2.28513	1.21229	38.6964	0	0.464517	309.319	2.29425	2.63164	0.365759	-0.693424	-0.950434	0	0.00079339
16260000442727110793	247.318	2.82831	3.9249	2274.93	4	617.16	445.125	-0.361432	1.50232	83.5835	0	0.345529	1425.04	4.04463	1.23806	1.9067	-0.493917	-0.998896	0	0.677024
12501838953256545964	169.31	5.08197	5.775	1255.8	2	147.563	65.5892	0.899669	2.70334	120.036	0	2.39798	314.63	3.58763	1.84146	2.11745	0.0164458	-0.876486	0	2.68918
7310649561014483612	405.301	0.902495	3.26661	1251.2	3	671.54	478.324	-0.123657	0.427949	27.1849	0	0.374359	1358.36	5.73643	0.841773	0.357864	0.990103	-0.770171	0	0.322851
7739996000823208990	306.978	0.448107	2.5249	234.698	2	209.691	69.1762	-1.38158	4.20152	63.2097	0	1.17173	431.039	5.66486	0.6746	0.941129	0.173516	-0.970855	0	0.0121489
14919782565254036369	843.845	1.41263	1.94696	441.99	4	322.933	153.746	-1.42363	0.837197	93.4304	0	0.879365	909.589	0.805398	1.71472	2.05351	-0.217127	-0.987325	0	0.000538558
10861717297531542624	32.777	0.84898	2.98108	177.889	2	91.8142	73.4767	-0.737652	2.12984	185.942	0	1.98873	308.153	1.20727	0.480718	0.664942	0.980408	-0.938149	0	0.12107
7342043903762254707	120.734	1.35811	2.48082	132.982	2	102.34	33.7782	0.459004	4.41257	68.3911	0	0.0443825	258.737	1.03918	0.961452	0.446558	-0.509133	-0.993726	0	0.0329736
9395511827127733378	36.1402	1.591	3.23357	136.714	2	70.3729	37.7878	-0.136182	4.47714	41.8673	0	0.0138985	184.794	5.22933	0.474038	1.39788	0.976496	-0.969471	0	0.083774
15580347956236771065	29.879	2.87419	4.12033	352.192	2	90.0236	69.6675	0.758674	1.98479	93.3802	0	0.430383	318.043	1.1368	1.18828	1.06789	0.51095	-0.838208	0	3.07656
11339919641703622939	89.2434	1.62894	2.65603	169.935	2	80.6425	56.7711	-0.0351245	1.71553	63.7694	0	0.263185	299.106	5.30494	1.69079	1.10992	-0.844664	-0.426233	0	0.97769
13176513985536322713	176.578	0.338904	2.16342	104.937	2	94.0875	36.4953	-2.1491	2.63485	65.028	0	1.07692	238.83	1.58108	1.6464	2.60676	0.930087	0.930496	0	0.0279579
5514991371990667691	206.181	1.38821	2.71165	373.775	2	226.191	109.431	-2.42821	0.54818	155.84	0	2.52849	522.617	3.57703	0.506666	1.28658	-0.0528987	-0.812471	0	0.0868055
12687169859765308140	132.361	2.62369	3.06505	251.96	2	112.465	39.8391	0.388758	1.86553	208.983	0	1.21423	425.453	0.792922	2.0314	0.288211	0.954633	-0.981256	0	0.00893606
13998680846769125327	82.7693	4.23076	4.51904	288.716	2	38.3094	31.5883	1.63743	4.14173	95.693	0	0.828828	245.059	4.05668	1.98456	0.271935	-0.634665	0.324418	0	0.000275615
10846565959677527918	388.452	2.18221	3.43509	387.867	2	281.207	49.4708	-0.651123	1.77404	73.5477	0	1.09212	455.576	3.55128	1.87504	0.752351	0.850918	-0.979695	0	-7.74831e-05
15912774826447675262	99.2872	2.84592	4.14026	203.823	2	70.6073	30.5283	0.174915	3.22826	220.248	0	1.70697	333.262	5.55178	0.558324	0.194338	-0.871061	-0.986038	0	0.000730707
7704030234973770726	79.0451	1.98349	3.14594	140.832	2	58.9537	37.6346	0.751152	3.87154	87.864	0	0.412608	236.243	2.75376	1.24946	0.993026	-0.816252	0.997951	0	0.00228636
